bookID,title,authors,average_rating,language_code,  num_pages,publisher,Imp_Features,bookID_idx
21187,For All Time (Time Travelers  #4),Caroline B. Cooney,3.9,eng,261,Laurel Leaf Library,For All Time (Time Travelers  #4) Caroline B. Cooney Laurel Leaf Library,4866
21188,Wanted!,Caroline B. Cooney,3.69,en-US,230,Scholastic Paperbacks,Wanted! Caroline B. Cooney Scholastic Paperbacks,4867
21191,The Time Travelers: Volume One,Caroline B. Cooney,3.94,en-US,420,Laurel Leaf,The Time Travelers: Volume One Caroline B. Cooney Laurel Leaf,4868
21199,Every Night Italian: Every Night Italian,Giuliano Hazan/Marcella Hazan/Dana Gallagher,3.79,eng,256,Scribner,Every Night Italian: Every Night Italian Giuliano Hazan/Marcella Hazan/Dana Gallagher Scribner,4869
21200,More Classic Italian Cooking,Marcella Hazan,4.48,eng,465,Ballantine Books,More Classic Italian Cooking Marcella Hazan Ballantine Books,4870
21214,Practice Makes Perfect: Italian Verb Tenses,Paola Nanni-Tate,4,eng,252,McGraw-Hill Companies,Practice Makes Perfect: Italian Verb Tenses Paola Nanni-Tate McGraw-Hill Companies,4871
21220,Effigies (Faye Longchamp  #3),Mary Anna Evans,4.03,eng,301,Poisoned Pen Press,Effigies (Faye Longchamp  #3) Mary Anna Evans Poisoned Pen Press,4872
21223,The Cambridge Companion to Schopenhauer,Christopher Janaway,3.83,eng,494,Cambridge University Press,The Cambridge Companion to Schopenhauer Christopher Janaway Cambridge University Press,4873
21230,Stormie: A Story of Forgiveness and Healing,Stormie Omartian,4.4,eng,192,Harvest House Publishers,Stormie: A Story of Forgiveness and Healing Stormie Omartian Harvest House Publishers,4874
21242,The Orion Mystery: Unlocking the Secrets of the Pyramids,Robert Bauval/Adrian Geoffrey Gilbert,3.94,eng,352,Three Rivers Press,The Orion Mystery: Unlocking the Secrets of the Pyramids Robert Bauval/Adrian Geoffrey Gilbert Three Rivers Press,4875
21245,Orion (Orion  #1),Ben Bova,3.72,eng,432,Tor Science Fiction,Orion (Orion  #1) Ben Bova Tor Science Fiction,4876
21248,Lake Orion (Images of America: Michigan),James E. Ingram/Lori Grove,4.5,eng,128,Arcadia Publishing,Lake Orion (Images of America: Michigan) James E. Ingram/Lori Grove Arcadia Publishing,4877
21266,Rick Steves' Europe Through the Back Door,Rick Steves,4.24,eng,808,Avalon Travel,Rick Steves' Europe Through the Back Door Rick Steves Avalon Travel,4878
21276,A Dangerous Man (Hank Thompson  #3),Charlie Huston,4.07,eng,286,Ballantine Books,A Dangerous Man (Hank Thompson  #3) Charlie Huston Ballantine Books,4879
21277,Already Dead (Joe Pitt  #1),Charlie Huston,3.79,en-US,268,Del Rey,Already Dead (Joe Pitt  #1) Charlie Huston Del Rey,4880
21278,Caught Stealing (Hank Thompson  #1),Charlie Huston,4.04,eng,240,Ballantine Books,Caught Stealing (Hank Thompson  #1) Charlie Huston Ballantine Books,4881
21280,Ultimate Annuals  Volume 2,Charlie Huston/Mike Carey/Brian Michael Bendis/Robert Kirkman/Mike Deodato/Ryan Sook/Stuart Immonen/Frazier Irving,3.21,eng,160,Marvel,Ultimate Annuals  Volume 2 Charlie Huston/Mike Carey/Brian Michael Bendis/Robert Kirkman/Mike Deodato/Ryan Sook/Stuart Immonen/Frazier Irving Marvel,4882
21282,Dead I Well May Be (Dead Trilogy #1),Adrian McKinty,3.97,eng,384,Pocket Books,Dead I Well May Be (Dead Trilogy #1) Adrian McKinty Pocket Books,4883
21283,The Dead Yard (Michael Forsythe #2),Adrian McKinty,4.12,eng,364,Pocket Books,The Dead Yard (Michael Forsythe #2) Adrian McKinty Pocket Books,4884
21284,The Lighthouse Land (Lighthouse Trilogy #1),Adrian McKinty,3.6,eng,387,Harry N. Abrams,The Lighthouse Land (Lighthouse Trilogy #1) Adrian McKinty Harry N. Abrams,4885
21290,Spider Mountain (Cam Richter  #2),P.T. Deutermann,3.92,eng,309,St. Martin's Press,Spider Mountain (Cam Richter  #2) P.T. Deutermann St. Martin's Press,4886
21294,The Edge of Honor,P.T. Deutermann,3.97,eng,626,St. Martin's Paperbacks,The Edge of Honor P.T. Deutermann St. Martin's Paperbacks,4887
21295,The Firefly,P.T. Deutermann,3.77,eng,528,St. Martin's Paperbacks,The Firefly P.T. Deutermann St. Martin's Paperbacks,4888
21315,Diary of a Spider,Doreen Cronin/Harry Bliss,4.25,en-US,40,HarperCollins,Diary of a Spider Doreen Cronin/Harry Bliss HarperCollins,4889
21318,The Snow Spider (Snow Spider Trilogy  #1),Jenny Nimmo,3.7,en-US,146,Orchard Books (NY),The Snow Spider (Snow Spider Trilogy  #1) Jenny Nimmo Orchard Books (NY),4890
21320,Ultimate Spider-Man  Volume 16: Deadpool,Brian Michael Bendis/Mark Bagley,3.7,eng,184,Marvel,Ultimate Spider-Man  Volume 16: Deadpool Brian Michael Bendis/Mark Bagley Marvel,4891
21321,Ultimate Spider-Man  Volume 7,Brian Michael Bendis/Mark Bagley,4.1,eng,344,Marvel,Ultimate Spider-Man  Volume 7 Brian Michael Bendis/Mark Bagley Marvel,4892
21322,Fables: 1001 Nights of Snowfall,Bill Willingham/Esao Andrews/John Bolton/Mark Buckingham/James Jean/Derek Kirk Kim/Tara  McPherson/Jill Thompson/Mark Wheatley/Michael Wm. Kaluta/Charles Vess/Brian Bolland,4.14,eng,140,Vertigo,Fables: 1001 Nights of Snowfall Bill Willingham/Esao Andrews/John Bolton/Mark Buckingham/James Jean/Derek Kirk Kim/Tara  McPherson/Jill Thompson/Mark Wheatley/Michael Wm. Kaluta/Charles Vess/Brian Bolland Vertigo,4893
21323,Cold Fire / Hideaway / The Key to Midnight,Dean Koontz/Leigh Nichols,4.18,eng,784,Putnam Adult,Cold Fire / Hideaway / The Key to Midnight Dean Koontz/Leigh Nichols Putnam Adult,4894
21324,Fables  Vol. 8: Wolves,Bill Willingham/Mark Buckingham/Steve Leialoha/Shawn McManus/Andrew Pepoy,4.27,eng,160,Vertigo,Fables  Vol. 8: Wolves Bill Willingham/Mark Buckingham/Steve Leialoha/Shawn McManus/Andrew Pepoy Vertigo,4895
21325,Fables  Vol. 4: March of the Wooden Soldiers,Bill Willingham/Mark Buckingham/Craig Hamilton/Steve Leialoha/P. Craig Russell,4.29,eng,231,Vertigo,Fables  Vol. 4: March of the Wooden Soldiers Bill Willingham/Mark Buckingham/Craig Hamilton/Steve Leialoha/P. Craig Russell Vertigo,4896
21326,Fables  Vol. 1: Legends in Exile,Bill Willingham/Terry Moore/Mike Allred/Lan Medina/Mark Buckingham/Matthew Sturges/Steve Leialoha/Craig Hamilton/Russ Braun/James Jean/Tony Akins/Eric Shanower/Shawn McManus/Jae Lee/Chrissie Zullo/David Petersen,3.97,eng,128,Vertigo,Fables  Vol. 1: Legends in Exile Bill Willingham/Terry Moore/Mike Allred/Lan Medina/Mark Buckingham/Matthew Sturges/Steve Leialoha/Craig Hamilton/Russ Braun/James Jean/Tony Akins/Eric Shanower/Shawn McManus/Jae Lee/Chrissie Zullo/David Petersen Vertigo,4897
21327,Fables  Vol. 7: Arabian Nights (and Days),Bill Willingham/Mark Buckingham/Steve Leialoha/Jim Fern/Jimmy Palmiotti/Andrew Pepoy,4.09,eng,143,Vertigo,Fables  Vol. 7: Arabian Nights (and Days) Bill Willingham/Mark Buckingham/Steve Leialoha/Jim Fern/Jimmy Palmiotti/Andrew Pepoy Vertigo,4898
21328,Fables  Vol. 6: Homelands,Bill Willingham/David Hahn/Mark Buckingham/Lan Medina/Steve Leialoha,4.28,eng,190,Vertigo,Fables  Vol. 6: Homelands Bill Willingham/David Hahn/Mark Buckingham/Lan Medina/Steve Leialoha Vertigo,4899
21329,Fables  Vol. 3: Storybook Love,Bill Willingham/Bryan Talbot/Lan Medina/Mark Buckingham/Linda Medley/Steve Leialoha/James Jean,4.13,eng,190,Vertigo,Fables  Vol. 3: Storybook Love Bill Willingham/Bryan Talbot/Lan Medina/Mark Buckingham/Linda Medley/Steve Leialoha/James Jean Vertigo,4900
21330,Fables  Vol. 5: The Mean Seasons,Bill Willingham/Mark Buckingham/Steve Leialoha/Tony Akins/Jimmy Palmiotti,4.19,eng,166,Vertigo,Fables  Vol. 5: The Mean Seasons Bill Willingham/Mark Buckingham/Steve Leialoha/Tony Akins/Jimmy Palmiotti Vertigo,4901
21332,The Choice: A Fable of Free Trade and Protectionism,Russell Roberts/Russ Roberts,3.75,eng,132,Pearson,The Choice: A Fable of Free Trade and Protectionism Russell Roberts/Russ Roberts Pearson,4902
21338,Brewer's Dictionary of Phrase and Fable,John Ayto,4.38,en-US,1326,Collins Reference,Brewer's Dictionary of Phrase and Fable John Ayto Collins Reference,4903
21341,Jack of Fables  Vol. 1: The (Nearly) Great Escape,Bill Willingham/Matthew Sturges/Tony Akins/Andrew Pepoy,3.58,eng,128,Vertigo,Jack of Fables  Vol. 1: The (Nearly) Great Escape Bill Willingham/Matthew Sturges/Tony Akins/Andrew Pepoy Vertigo,4904
21342,Math Fables,Greg Tang/Heather Cahoon,4.03,eng,40,Scholastic Inc.,Math Fables Greg Tang/Heather Cahoon Scholastic Inc.,4905
21343,The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,4.04,eng,227,Jossey-Bass,The Five Dysfunctions of a Team: A Leadership Fable Patrick Lencioni Jossey-Bass,4906
21352,Icebound,David Axton/Dean Koontz/Paul Michael,3.76,eng,0,Random House Audio,Icebound David Axton/Dean Koontz/Paul Michael Random House Audio,4907
21353,Odd Thomas (Odd Thomas #1),Dean Koontz/David Baker,3.97,eng,11,Random House Audio Publishing Group,Odd Thomas (Odd Thomas #1) Dean Koontz/David Baker Random House Audio Publishing Group,4908
21362,Seize the Night (Moonlight Bay  #2),Dean Koontz/Keith Szarabajka,4.08,eng,12,Random House Audio Publishing Group,Seize the Night (Moonlight Bay  #2) Dean Koontz/Keith Szarabajka Random House Audio Publishing Group,4909
21365,From the Corner of His Eye,Dean Koontz/Stephen Lang,4.03,en-US,0,Random House Audio Publishing Group,From the Corner of His Eye Dean Koontz/Stephen Lang Random House Audio Publishing Group,4910
21370,The Good Guy,Dean Koontz/Richard Ferrrone,3.82,eng,9,Random House Audio Publishing Group,The Good Guy Dean Koontz/Richard Ferrrone Random House Audio Publishing Group,4911
21425,3rd Degree,James Patterson/Andrew Gross/Carolyn McCormick,4.02,eng,7,Hachette Audio,3rd Degree James Patterson/Andrew Gross/Carolyn McCormick Hachette Audio,4912
21426,2nd Chance (Women's Murder Club #2),James Patterson/Melissa Leo/Jeremy Piven/Andrew Gross,4.04,eng,5,Little  Brown & Company,2nd Chance (Women's Murder Club #2) James Patterson/Melissa Leo/Jeremy Piven/Andrew Gross Little  Brown & Company,4913
21430,The Big Bad Wolf,James Patterson/Peter J. Fernandez/Denis O'Hare,3.99,eng,8,Little  Brown & Company,The Big Bad Wolf James Patterson/Peter J. Fernandez/Denis O'Hare Little  Brown & Company,4914
21484,The Winds of War (The Henry Family  #1),Herman Wouk,4.37,eng,896,Back Bay Books,The Winds of War (The Henry Family  #1) Herman Wouk Back Bay Books,4915
21489,Hollywood Station (Hollywood Station  #1),Joseph Wambaugh,3.73,en-US,340,Little Brown and Company,Hollywood Station (Hollywood Station  #1) Joseph Wambaugh Little Brown and Company,4916
21491,The Choirboys,Joseph Wambaugh,4.06,eng,368,Orion,The Choirboys Joseph Wambaugh Orion,4917
21493,Fire Lover: A True Story,Joseph Wambaugh,3.72,eng,352,William Morrow,Fire Lover: A True Story Joseph Wambaugh William Morrow,4918
21494,Floaters,Joseph Wambaugh,3.52,eng,291,Bantam,Floaters Joseph Wambaugh Bantam,4919
21495,The New Centurions,Joseph Wambaugh,3.94,eng,368,Dell,The New Centurions Joseph Wambaugh Dell,4920
21498,The Black Marble,Joseph Wambaugh,3.83,en-US,416,Dell,The Black Marble Joseph Wambaugh Dell,4921
21505,The Secrets of Harry Bright,Joseph Wambaugh,3.76,eng,307,Sphere,The Secrets of Harry Bright Joseph Wambaugh Sphere,4922
21508,Lines and Shadows,Joseph Wambaugh,3.8,en-US,416,Bantam,Lines and Shadows Joseph Wambaugh Bantam,4923
21527,Hollywood Tough (Shane Scully  #3),Stephen J. Cannell/Paul Michael/Michael Prichard,3.86,eng,10,Macmillan Audio,Hollywood Tough (Shane Scully  #3) Stephen J. Cannell/Paul Michael/Michael Prichard Macmillan Audio,4924
21530,Cold Hit (Shane Scully #5),Stephen J. Cannell/Scott Brick,3.85,eng,11,Macmillan Audio,Cold Hit (Shane Scully #5) Stephen J. Cannell/Scott Brick Macmillan Audio,4925
21534,Trunk Music (Harry Bosch  #5; Harry Bosch Universe  #6),Michael Connelly/Dick Hill,4.18,eng,13,Brilliance Audio,Trunk Music (Harry Bosch  #5; Harry Bosch Universe  #6) Michael Connelly/Dick Hill Brilliance Audio,4926
21535,Angels Flight (Harry Bosch  #6),Michael Connelly/Dick Hill,4.18,eng,9,Brilliance Audio,Angels Flight (Harry Bosch  #6) Michael Connelly/Dick Hill Brilliance Audio,4927
21536,The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1),Michael Connelly/Dick Hill,4.1,eng,12,Brilliance Audio,The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1) Michael Connelly/Dick Hill Brilliance Audio,4928
21538,The Closers (Harry Bosch  #11; Harry Bosch Universe  #14),Michael Connelly/Len Cariou,4.13,eng,12,Hachette Audio,The Closers (Harry Bosch  #11; Harry Bosch Universe  #14) Michael Connelly/Len Cariou Hachette Audio,4929
21539,Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16),Michael Connelly/Len Cariou,4.12,eng,11,Little  Brown & Company,Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16) Michael Connelly/Len Cariou Little  Brown & Company,4930
21543,The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5),Michael Connelly/Buck Schirner,4.2,eng,15,Brilliance Audio,The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5) Michael Connelly/Buck Schirner Brilliance Audio,4931
21544,The Concrete Blonde (Harry Bosch  #3),Michael Connelly/Dick Hill,4.16,en-US,12,Brilliance Audio,The Concrete Blonde (Harry Bosch  #3) Michael Connelly/Dick Hill Brilliance Audio,4932
21545,The Best American Mystery Stories 2003,Michael Connelly/Otto Penzler,3.6,eng,1,Mariner Books,The Best American Mystery Stories 2003 Michael Connelly/Otto Penzler Mariner Books,4933
21550,Hundred-Dollar Baby (Spenser  #34),Robert B. Parker/Joe Mantegna,3.82,eng,0,Random House Audio,Hundred-Dollar Baby (Spenser  #34) Robert B. Parker/Joe Mantegna Random House Audio,4934
21552,The Spenser Collection: Volume I (Spenser  #27-28),Robert B. Parker/Joe Mantegna,4.26,en-US,0,RH Audio,The Spenser Collection: Volume I (Spenser  #27-28) Robert B. Parker/Joe Mantegna RH Audio,4935
21553,School Days (Spenser  #33),Robert B. Parker/Joe Mantegna,3.87,en-US,0,Random House Audio Publishing Group,School Days (Spenser  #33) Robert B. Parker/Joe Mantegna Random House Audio Publishing Group,4936
21557,Potshot (Spenser  #28),Robert B. Parker/Joe Mantegna,3.89,eng,0,RH Audio Price-less,Potshot (Spenser  #28) Robert B. Parker/Joe Mantegna RH Audio Price-less,4937
21581,Chance (Spenser  #23),Robert B. Parker/Burt Reynolds,4.1,en-US,4,Audio Literature,Chance (Spenser  #23) Robert B. Parker/Burt Reynolds Audio Literature,4938
21608,The Accidental Time Machine,Joe Haldeman,3.7,eng,278,Ace,The Accidental Time Machine Joe Haldeman Ace,4939
21609,A Separate War and Other Stories,Joe Haldeman/Connie Willis,3.68,en-US,270,Ace Books,A Separate War and Other Stories Joe Haldeman/Connie Willis Ace Books,4940
21611,The Forever War (The Forever War  #1),Joe Haldeman,4.15,eng,278,Voyager,The Forever War (The Forever War  #1) Joe Haldeman Voyager,4941
21613,Worlds Enough and Time (Worlds #3),Joe Haldeman,3.7,eng,332,William Morrow & Company,Worlds Enough and Time (Worlds #3) Joe Haldeman William Morrow & Company,4942
21615,The Coming,Joe Haldeman,3.09,eng,278,Ace,The Coming Joe Haldeman Ace,4943
21618,Forever Peace (The Forever War  #2),Joe Haldeman,3.74,eng,351,Ace Books,Forever Peace (The Forever War  #2) Joe Haldeman Ace Books,4944
21621,Dealing in Futures,Joe Haldeman,3.73,en-US,352,Roc,Dealing in Futures Joe Haldeman Roc,4945
21624,Study War No More: A Selection of Alternatives,Joe Haldeman/William Nabors/Harry Harrison/Damon Knight/Harlan Ellison/Ben Bova/Poul Anderson/Isaac Asimov/Mack Reynolds/Alec Effinger,3.56,eng,323,Avon,Study War No More: A Selection of Alternatives Joe Haldeman/William Nabors/Harry Harrison/Damon Knight/Harlan Ellison/Ben Bova/Poul Anderson/Isaac Asimov/Mack Reynolds/Alec Effinger Avon,4946
21626,Not of Woman Born,Constance Ash/Nina Kiriki Hoffman/Patricia A. McKillip/Walter Jon Williams/Debra Doyle/James D. Macdonald/Kara Dalkey/Michael Armstrong/Richard Parks/Sage Walker/Susan Palwick/William F. Wu/Jack McDevitt/Janni Lee Simner/Robert Silverberg,3.82,eng,288,Roc,Not of Woman Born Constance Ash/Nina Kiriki Hoffman/Patricia A. McKillip/Walter Jon Williams/Debra Doyle/James D. Macdonald/Kara Dalkey/Michael Armstrong/Richard Parks/Sage Walker/Susan Palwick/William F. Wu/Jack McDevitt/Janni Lee Simner/Robert Silverberg Roc,4947
21629,Worlds Apart (Worlds 2),Joe Haldeman,3.69,eng,227,Avon Books (AvoNova),Worlds Apart (Worlds 2) Joe Haldeman Avon Books (AvoNova),4948
21638,Train_man  Volume 3 (Train_man),Hidenori Hara/Hitori Nakano,3.94,eng,200,VIZ Media LLC,Train_man  Volume 3 (Train_man) Hidenori Hara/Hitori Nakano VIZ Media LLC,4949
21665,The Best American Mystery Stories 2004,Nelson DeMille/Otto Penzler,3.55,eng,0,Mariner Books,The Best American Mystery Stories 2004 Nelson DeMille/Otto Penzler Mariner Books,4950
21671,Mystic River,Dennis Lehane,4.18,eng,416,William Morrow Paperbacks,Mystic River Dennis Lehane William Morrow Paperbacks,4951
21682,Coronado: Stories,Dennis Lehane,3.38,eng,240,William Morrow,Coronado: Stories Dennis Lehane William Morrow,4952
21683,Prayers for Rain (Kenzie & Gennaro  #5),Dennis Lehane,4.09,eng,375,HarperTorch,Prayers for Rain (Kenzie & Gennaro  #5) Dennis Lehane HarperTorch,4953
21685,A Drink Before the War (Kenzie & Gennaro  #1),Dennis Lehane,3.95,eng,282,Mariner Books,A Drink Before the War (Kenzie & Gennaro  #1) Dennis Lehane Mariner Books,4954
21686,Shutter Island,Dennis Lehane,4.09,eng,369,HarperTorch,Shutter Island Dennis Lehane HarperTorch,4955
21703,The Best American Mystery Stories 2002,James Ellroy/Otto Penzler/John Biguenet/Michael Connelly/Thomas H. Cook/Sean Doolittle/Brendan DuBois/David Edgerley Gates/Joe Gores/James Grady/Clark Howard/Stuart M. Kaminsky/Joe R. Lansdale/Michael Malone/Annette Meyers/Joyce Carol Oates/Robert B. Parker/F.X. Toole/Daniel Waterman/Scott Wolven/Fred Melton,3.58,eng,1,Mariner Books,The Best American Mystery Stories 2002 James Ellroy/Otto Penzler/John Biguenet/Michael Connelly/Thomas H. Cook/Sean Doolittle/Brendan DuBois/David Edgerley Gates/Joe Gores/James Grady/Clark Howard/Stuart M. Kaminsky/Joe R. Lansdale/Michael Malone/Annette Meyers/Joyce Carol Oates/Robert B. Parker/F.X. Toole/Daniel Waterman/Scott Wolven/Fred Melton Mariner Books,4956
21704,The Black Dahlia (L.A. Quartet  #1),James Ellroy,3.75,eng,348,Mysterious Press,The Black Dahlia (L.A. Quartet  #1) James Ellroy Mysterious Press,4957
21705,The Black Dahlia Files: The Mob  the Mogul  and the Murder That Transfixed Los Angeles,Donald H. Wolfe,3.84,en-US,448,Harper Paperbacks,The Black Dahlia Files: The Mob  the Mogul  and the Murder That Transfixed Los Angeles Donald H. Wolfe Harper Paperbacks,4958
